symbol,interval,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
BTCUSDT,5m,1742819400000,1742819699999,87337.84000000,87404.61000000,87272.72000000,87404.60000000,58.90371000,5144393.43506370,9385,27.36241000,2389896.22743530
BTCUSDT,5m,1742819700000,1742819999999,87404.60000000,87423.00000000,87356.10000000,87389.26000000,39.49756000,3451588.77700440,6807,23.46404000,2050416.25395830
BTCUSDT,5m,1742820000000,1742820299999,87389.25000000,87419.98000000,87304.21000000,87390.24000000,99.56020000,8696980.24763130,7766,36.27685000,3169136.25478460
BTCUSDT,5m,1742820300000,1742820599999,87390.24000000,87460.06000000,87292.10000000,87309.62000000,61.08268000,5337379.16896660,8215,22.96408000,2007095.54214800
BTCUSDT,5m,1742820600000,1742820899999,87309.62000000,87347.74000000,87260.29000000,87305.29000000,47.30995000,4130165.39163880,7477,21.38094000,1866425.96462330
BTCUSDT,5m,1742820900000,1742821199999,87305.29000000,87332.47000000,87246.89000000,87328.10000000,48.71211000,4252187.40400780,6348,15.52936000,1355539.42376470
BTCUSDT,5m,1742821200000,1742821499999,87328.09000000,87356.75000000,87197.05000000,87209.00000000,92.57034000,8078322.25155710,10244,27.17252000,2371497.54560300
BTCUSDT,5m,1742821500000,1742821799999,87209.00000000,87265.84000000,87180.99000000,87228.22000000,60.25514000,5255262.02385520,8537,23.17019000,2020839.17366070
BTCUSDT,5m,1742821800000,1742822099999,87228.23000000,87326.70000000,87138.60000000,87198.58000000,109.85940000,9580057.09562030,8801,27.90951000,2433794.82485220
BTCUSDT,5m,1742822100000,1742822399999,87198.58000000,87292.46000000,87178.94000000,87218.87000000,44.35193000,3869226.81758260,6394,19.85810000,1732143.47742430
BTCUSDT,5m,1742822400000,1742822699999,87218.87000000,87301.08000000,87218.87000000,87255.61000000,50.69536000,4424548.73081940,6582,32.85690000,2867574.25791540
BTCUSDT,5m,1742822700000,1742822999999,87255.61000000,87320.48000000,87252.00000000,87278.64000000,77.45585000,6761672.82267750,6821,54.93693000,4795878.57445800
BTCUSDT,5m,1742823000000,1742823299999,87278.64000000,87633.65000000,87217.39000000,87369.66000000,304.62930000,26655033.84333580,21874,228.02734000,19955498.84644470
BTCUSDT,5m,1742823300000,1742823599999,87369.66000000,87556.16000000,87282.60000000,87433.59000000,196.36436000,17162738.64772660,21179,126.91143000,11092540.75477630
BTCUSDT,5m,1742823600000,1742823899999,87433.59000000,87579.30000000,87367.93000000,87408.00000000,116.70925000,10207257.27585100,15904,65.66485000,5743461.73452280
BTCUSDT,5m,1742823900000,1742824199999,87408.01000000,87610.11000000,87282.60000000,87573.88000000,177.92841000,15569267.48680170,23839,95.30784000,8338158.40035150
BTCUSDT,5m,1742824200000,1742824499999,87573.88000000,87625.87000000,87434.80000000,87554.02000000,94.80987000,8300031.39313690,15584,59.82339000,5237286.34644440
BTCUSDT,5m,1742824500000,1742824799999,87554.02000000,87710.33000000,87506.82000000,87704.46000000,103.75704000,9090778.37760320,14168,68.55952000,6007136.06547080
BTCUSDT,5m,1742824800000,1742825099999,87704.47000000,88105.08000000,87640.77000000,88090.83000000,364.09777000,32012765.12228430,29423,264.70857000,23276873.71693280
BTCUSDT,5m,1742825100000,1742825399999,88090.83000000,88222.20000000,87949.93000000,88208.85000000,294.28336000,25917036.41641970,28226,158.73623000,13982120.52224680
BTCUSDT,5m,1742825400000,1742825699999,88208.85000000,88386.42000000,88138.94000000,88354.48000000,350.71037000,30955330.99263040,28044,218.78848000,19312428.96125850
BTCUSDT,5m,1742825700000,1742825999999,88354.21000000,88659.00000000,88273.66000000,88613.23000000,619.84375000,54840230.74592800,34921,466.83152000,41298375.05128670
BTCUSDT,5m,1742826000000,1742826299999,88613.22000000,88765.43000000,88460.01000000,88633.43000000,566.94883000,50245150.82867330,36915,345.00446000,30580120.10402310
BTCUSDT,5m,1742826300000,1742826599999,88633.43000000,88633.44000000,88282.00000000,88311.64000000,266.46469000,23561104.95992960,23350,103.18345000,9125634.17468910
BTCUSDT,5m,1742826600000,1742826899999,88311.64000000,88317.65000000,87900.00000000,87912.88000000,450.55546000,39673336.92872400,34631,114.34442000,10073827.63069160
BTCUSDT,5m,1742826900000,1742827199999,87912.89000000,88104.43000000,87860.00000000,88104.43000000,223.81462000,19689060.03541930,25011,95.86058000,8433703.88751950
BTCUSDT,5m,1742827200000,1742827499999,88104.43000000,88292.72000000,88095.42000000,88253.36000000,270.13505000,23827376.38017490,26061,152.01928000,13409163.33603970
BTCUSDT,5m,1742827500000,1742827799999,88253.37000000,88300.00000000,88104.11000000,88252.86000000,263.06986000,23206830.30791990,20882,127.69503000,11265360.87160060
BTCUSDT,5m,1742827800000,1742828099999,88252.86000000,88267.25000000,87993.61000000,88035.60000000,128.68005000,11336298.73216400,15355,24.79833000,2184549.36692930
BTCUSDT,5m,1742828100000,1742828399999,88035.59000000,88035.60000000,87910.00000000,87961.90000000,245.27108000,21570191.82617040,10513,56.93004000,5006579.16081690
BTCUSDT,5m,1742828400000,1742828699999,87961.90000000,87990.48000000,87678.06000000,87910.12000000,291.71441000,25623587.86661950,21531,128.23183000,11264151.16125890
BTCUSDT,5m,1742828700000,1742828999999,87910.11000000,88110.64000000,87864.00000000,87868.59000000,193.66765000,17040332.30330550,15156,89.71457000,7897602.73532900
BTCUSDT,5m,1742829000000,1742829299999,87868.59000000,87984.91000000,87793.59000000,87914.61000000,122.00227000,10722615.48044310,12539,47.61494000,4185159.00138140
BTCUSDT,5m,1742829300000,1742829599999,87914.61000000,88277.00000000,87914.43000000,88254.77000000,184.36632000,16242778.47072200,17094,127.49809000,11232559.64683820
BTCUSDT,5m,1742829600000,1742829899999,88254.78000000,88371.63000000,88085.32000000,88103.77000000,206.83670000,18250854.97790610,21153,116.46928000,10277959.26466680
BTCUSDT,5m,1742829900000,1742830199999,88103.78000000,88106.02000000,87956.53000000,88007.35000000,84.16565000,7407147.17618090,10600,39.47621000,3473944.16929660
BTCUSDT,5m,1742830200000,1742830499999,88007.36000000,88071.04000000,87889.60000000,87979.99000000,151.51502000,13327526.48203260,14995,47.13144000,4145943.65710130
BTCUSDT,5m,1742830500000,1742830799999,87980.00000000,88115.97000000,87959.53000000,88046.25000000,100.87940000,8880505.04252490,12085,39.34353000,3463429.42138200
BTCUSDT,5m,1742830800000,1742831099999,88046.26000000,88161.33000000,88038.11000000,88119.95000000,116.36022000,10252404.74421670,12886,49.94210000,4400305.79212590
BTCUSDT,5m,1742831100000,1742831399999,88119.95000000,88249.41000000,88057.09000000,88057.10000000,152.50117000,13447257.56608310,12792,83.14124000,7332107.64793150
BTCUSDT,5m,1742831400000,1742831699999,88057.09000000,88330.67000000,88057.09000000,88299.26000000,143.86157000,12689191.88613100,13021,71.69167000,6323956.63418060
BTCUSDT,5m,1742831700000,1742831999999,88299.26000000,88372.00000000,88231.78000000,88350.01000000,100.83426000,8905163.04987330,10306,58.32343000,5151224.50852020
BTCUSDT,5m,1742832000000,1742832299999,88350.01000000,88423.31000000,88285.22000000,88379.98000000,175.36242000,15496615.42719010,15517,70.30894000,6213369.49929390
BTCUSDT,5m,1742832300000,1742832599999,88379.97000000,88499.98000000,88379.97000000,88435.48000000,136.03979000,12032432.52218490,9882,71.75896000,6346402.95833960
BTCUSDT,5m,1742832600000,1742832899999,88435.48000000,88448.66000000,88365.49000000,88423.83000000,88.33552000,7809415.26372020,9572,38.45964000,3400208.67290260
BTCUSDT,5m,1742832900000,1742833199999,88423.84000000,88423.84000000,88134.40000000,88147.45000000,108.63482000,9589050.48288960,14314,22.57133000,1992291.73108230
BTCUSDT,5m,1742833200000,1742833499999,88147.45000000,88199.99000000,88070.02000000,88191.05000000,128.17068000,11295267.62654470,16533,65.11980000,5738805.35354510
BTCUSDT,5m,1742833500000,1742833799999,88191.05000000,88195.65000000,87800.00000000,87856.17000000,253.54676000,22298945.05530300,27715,56.81843000,4999702.83527210
BTCUSDT,5m,1742833800000,1742834099999,87856.16000000,87867.93000000,87690.59000000,87867.92000000,274.15370000,24062936.46681910,28721,96.23583000,8447182.44154930
BTCUSDT,5m,1742834100000,1742834399999,87867.92000000,88136.47000000,87867.03000000,88107.43000000,188.23580000,16566267.88824760,19730,88.31650000,7771755.64412700
BTCUSDT,5m,1742834400000,1742834699999,88107.42000000,88107.43000000,87868.91000000,88004.70000000,125.27566000,11021739.77718140,14568,26.22886000,2307294.09764090
BTCUSDT,5m,1742834700000,1742834999999,88004.69000000,88110.25000000,87973.37000000,88028.19000000,158.92299000,13994815.06018810,10916,96.55505000,8502985.40046700
BTCUSDT,5m,1742835000000,1742835299999,88028.20000000,88063.95000000,87915.09000000,87932.81000000,76.76013000,6753417.76746610,7876,17.52646000,1542285.59434340
BTCUSDT,5m,1742835300000,1742835599999,87932.82000000,88071.02000000,87892.95000000,88057.54000000,104.62065000,9204203.97356890,7883,47.62461000,4189726.65168710
BTCUSDT,5m,1742835600000,1742835899999,88057.53000000,88070.52000000,87941.06000000,87989.30000000,120.98984000,10648970.30970750,9304,52.47756000,4618886.11405340
BTCUSDT,5m,1742835900000,1742836199999,87989.30000000,88188.98000000,87986.00000000,88158.90000000,148.97905000,13126579.46248080,10972,96.60750000,8511986.01445740
BTCUSDT,5m,1742836200000,1742836499999,88158.89000000,88242.71000000,88091.60000000,88160.00000000,247.12676000,21789612.14499520,10904,182.38426000,16082007.87364460
BTCUSDT,5m,1742836500000,1742836799999,88159.99000000,88284.38000000,88106.79000000,88246.00000000,162.98468000,14377886.80634020,10644,86.21780000,7606673.87506600
BTCUSDT,5m,1742836800000,1742837099999,88246.00000000,88297.66000000,88180.68000000,88286.82000000,121.68806000,10738464.38761750,9263,64.50729000,5692683.93662200
BTCUSDT,5m,1742837100000,1742837399999,88286.82000000,88428.84000000,88269.23000000,88424.31000000,101.66441000,8983592.29559740,7541,51.43904000,4546094.27675420
BTCUSDT,5m,1742837400000,1742837699999,88424.31000000,88475.08000000,88368.32000000,88376.01000000,101.79677000,9000910.94500270,9312,42.50317000,3758329.33263070
BTCUSDT,5m,1742837700000,1742837999999,88376.01000000,88480.37000000,88325.35000000,88449.15000000,120.88987000,10686525.93897030,12236,61.02940000,5394962.19170560
BTCUSDT,5m,1742838000000,1742838299999,88449.16000000,88486.55000000,88231.50000000,88278.00000000,99.50687000,8792118.46022520,16727,31.31249000,2766908.45675330
BTCUSDT,5m,1742838300000,1742838599999,88278.00000000,88382.55000000,88179.71000000,88369.41000000,95.32537000,8415347.17140870,9651,32.24673000,2847071.20498450
BTCUSDT,5m,1742838600000,1742838899999,88369.41000000,88480.00000000,88318.74000000,88394.54000000,110.34642000,9754040.27501160,9806,40.38334000,3569960.70524740
BTCUSDT,5m,1742838900000,1742839199999,88394.55000000,88461.88000000,88380.43000000,88461.88000000,40.05200000,3541554.83640500,5058,10.06268000,889814.13011550
BTCUSDT,5m,1742839200000,1742839499999,88461.88000000,88461.88000000,88355.70000000,88419.41000000,29.13964000,2576208.43297690,7651,11.55815000,1021853.98612650
BTCUSDT,5m,1742839500000,1742839799999,88419.40000000,88450.00000000,88271.44000000,88311.68000000,40.72615000,3598769.46523880,7628,17.91268000,1582656.73476530
BTCUSDT,5m,1742839800000,1742840099999,88311.68000000,88474.92000000,88281.78000000,88434.44000000,55.54803000,4910085.58854320,6312,36.61523000,3236490.12430570
BTCUSDT,5m,1742840100000,1742840399999,88434.44000000,88478.27000000,88394.43000000,88408.11000000,60.06085000,5312260.03200370,6004,16.42814000,1453089.02200020
BTCUSDT,5m,1742840400000,1742840699999,88408.10000000,88422.36000000,88149.64000000,88223.63000000,112.13401000,9898761.42730490,9667,24.23775000,2139329.08471210
BTCUSDT,5m,1742840700000,1742840999999,88223.62000000,88312.46000000,88170.17000000,88263.95000000,74.92207000,6611826.12601110,7954,22.93719000,2023837.32386310
BTCUSDT,5m,1742841000000,1742841299999,88263.94000000,88331.20000000,88166.00000000,88169.99000000,83.91326000,7405036.47727390,7510,23.92435000,2111138.85103110
BTCUSDT,5m,1742841300000,1742841599999,88170.00000000,88372.96000000,88123.11000000,88318.17000000,84.45052000,7453193.60694420,5542,60.63163000,5351876.25546040
BTCUSDT,5m,1742841600000,1742841899999,88318.18000000,88536.00000000,88318.17000000,88478.45000000,140.06928000,12394531.72185460,12848,93.62673000,8284515.20422640
BTCUSDT,5m,1742841900000,1742842199999,88478.46000000,88528.31000000,88413.04000000,88470.97000000,107.89620000,9545637.21085700,12306,42.18917000,3732321.39377950
BTCUSDT,5m,1742842200000,1742842499999,88470.98000000,88500.82000000,88386.29000000,88469.38000000,76.47172000,6762930.89543280,9222,35.14155000,3107725.04727110
BTCUSDT,5m,1742842500000,1742842799999,88469.37000000,88526.48000000,88461.32000000,88464.38000000,50.15313000,4438720.96616240,6971,21.69441000,1920048.22304360
BTCUSDT,5m,1742842800000,1742843099999,88464.38000000,88464.38000000,88248.21000000,88317.64000000,102.58335000,9061222.22953450,8370,26.43978000,2334680.83254710
BTCUSDT,5m,1742843100000,1742843399999,88317.64000000,88402.30000000,88317.64000000,88355.47000000,59.57072000,5263973.77022500,6636,28.55895000,2523453.93902930
BTCUSDT,5m,1742843400000,1742843699999,88355.47000000,88508.00000000,88355.46000000,88482.90000000,61.32919000,5424651.01956760,5650,33.50230000,2962788.99765590
BTCUSDT,5m,1742843700000,1742843999999,88482.90000000,88482.90000000,88405.27000000,88425.37000000,62.61558000,5538128.41150060,7089,12.78486000,1130720.00681540
BTCUSDT,5m,1742844000000,1742844299999,88425.36000000,88475.00000000,88307.19000000,88393.52000000,109.54630000,9684028.88069190,9243,26.13352000,2309960.33257070
BTCUSDT,5m,1742844300000,1742844599999,88393.52000000,88412.14000000,88282.60000000,88356.54000000,155.03120000,13698225.51188030,7761,17.35402000,1533249.78201680
BTCUSDT,5m,1742844600000,1742844899999,88356.54000000,88361.71000000,88177.39000000,88250.00000000,172.59328000,15230726.83324400,9852,31.02454000,2737444.15311390
BTCUSDT,5m,1742844900000,1742845199999,88250.00000000,88260.91000000,88064.28000000,88106.00000000,135.65533000,11957601.87221690,11688,21.07611000,1857353.18603230
BTCUSDT,5m,1742845200000,1742845499999,88105.99000000,88130.56000000,87967.82000000,88024.52000000,135.06426000,11890926.57216930,10138,35.04508000,3085147.93763010
BTCUSDT,5m,1742845500000,1742845799999,88024.52000000,88213.38000000,87969.00000000,88184.44000000,107.81860000,9500616.18593220,9123,48.91565000,4311052.01786230
BTCUSDT,5m,1742845800000,1742846099999,88184.43000000,88300.00000000,88119.56000000,88280.00000000,176.04816000,15524263.83236650,14029,67.24272000,5929759.53165750
BTCUSDT,5m,1742846100000,1742846399999,88280.01000000,88363.91000000,88160.15000000,88222.00000000,168.08523000,14833889.87859620,15591,74.03207000,6535242.04101910
BTCUSDT,5m,1742846400000,1742846699999,88222.01000000,88266.26000000,88120.06000000,88212.48000000,52.36419000,4617888.36658900,8983,28.47931000,2511698.47414700
BTCUSDT,5m,1742846700000,1742846999999,88212.67000000,88440.00000000,88207.99000000,88437.22000000,80.46228000,7110192.42486000,11286,33.26308000,2939503.80869130
BTCUSDT,5m,1742847000000,1742847299999,88437.22000000,88481.14000000,88389.93000000,88458.81000000,96.16656000,8505368.61594670,8989,37.26842000,3296069.10916300
BTCUSDT,5m,1742847300000,1742847599999,88458.80000000,88479.85000000,88357.88000000,88390.00000000,56.31592000,4979665.47223800,6113,14.26404000,1261135.09470720
BTCUSDT,5m,1742847600000,1742847899999,88390.00000000,88390.01000000,88275.46000000,88353.45000000,62.71441000,5538970.26922580,7546,20.34169000,1796348.26114550
BTCUSDT,5m,1742847900000,1742848199999,88353.45000000,88400.00000000,88332.75000000,88361.29000000,36.68032000,3241357.49031760,4721,15.78436000,1394789.08179160
BTCUSDT,5m,1742848200000,1742848499999,88361.30000000,88361.30000000,88261.86000000,88265.49000000,40.14524000,3544450.46477770,5281,11.89548000,1050235.95668360
BTCUSDT,5m,1742848500000,1742848799999,88265.48000000,88272.87000000,88062.73000000,88095.19000000,112.45550000,9915828.87884040,8364,27.32863000,2409635.18558690
BTCUSDT,5m,1742848800000,1742849099999,88095.20000000,88095.20000000,87904.09000000,87923.92000000,141.43914000,12440782.71034600,9488,59.06485000,5194303.53305670
BTCUSDT,5m,1742849100000,1742849399999,87923.92000000,88015.66000000,87861.53000000,87955.80000000,109.21507000,9603473.41571760,11001,38.54548000,3388736.48018140
BTCUSDT,5m,1742849400000,1742849699999,87955.80000000,87955.80000000,87831.32000000,87905.27000000,127.81999000,11231358.47940420,7298,23.08764000,2028540.21186940
BTCUSDT,5m,1742849700000,1742849999999,87905.27000000,87913.19000000,87807.62000000,87832.00000000,178.29076000,15665515.70042060,8957,45.94493000,4036774.70141820
BTCUSDT,5m,1742850000000,1742850299999,87832.00000000,87888.50000000,87797.21000000,87867.37000000,179.28741000,15750135.32593620,11732,83.93144000,7373243.14963000
BTCUSDT,5m,1742850300000,1742850599999,87867.36000000,88030.82000000,87863.93000000,87996.22000000,153.29596000,13480697.66601640,10258,74.05119000,6511845.96664010
BTCUSDT,5m,1742850600000,1742850899999,87996.21000000,88006.57000000,87881.97000000,87881.98000000,109.71250000,9648085.17227230,5961,18.55158000,1631381.94756750
BTCUSDT,5m,1742850900000,1742851199999,87881.98000000,87993.51000000,87881.97000000,87969.64000000,132.01080000,11608793.90279700,7642,37.79282000,3323377.46803930
BTCUSDT,5m,1742851200000,1742851499999,87969.64000000,88121.83000000,87936.77000000,88025.60000000,160.71734000,14147134.65896790,10804,63.84515000,5620324.02879950
BTCUSDT,5m,1742851500000,1742851799999,88025.60000000,88256.07000000,88025.59000000,88198.09000000,164.02922000,14460558.52516350,9750,75.51773000,6656737.01210540
BTCUSDT,5m,1742851800000,1742852099999,88198.09000000,88274.00000000,88035.20000000,88083.04000000,127.70360000,11258267.50918760,8294,33.02652000,2911839.20113360
BTCUSDT,5m,1742852100000,1742852399999,88083.03000000,88083.04000000,87942.00000000,88043.02000000,54.72514000,4816704.91205830,4781,23.49028000,2067217.49333660
BTCUSDT,5m,1742852400000,1742852699999,88043.02000000,88191.61000000,88043.02000000,88191.61000000,37.93406000,3342708.35967900,5751,21.53622000,1897581.97734170
BTCUSDT,5m,1742852700000,1742852999999,88191.60000000,88191.61000000,88118.07000000,88142.92000000,20.50065000,1806946.98503630,3205,8.25105000,727209.24881000
BTCUSDT,5m,1742853000000,1742853299999,88142.91000000,88187.99000000,88050.18000000,88183.82000000,111.31820000,9810242.48459430,7919,21.21293000,1869365.69728180
BTCUSDT,5m,1742853300000,1742853599999,88183.81000000,88183.81000000,88056.61000000,88100.01000000,114.88627000,10123615.10212970,7048,25.45832000,2243088.39655860
BTCUSDT,5m,1742853600000,1742853899999,88100.01000000,88184.79000000,88063.27000000,88078.63000000,108.34782000,9547513.69622580,10786,39.12838000,3447830.57509760
BTCUSDT,5m,1742853900000,1742854199999,88078.63000000,88078.63000000,87911.68000000,87926.91000000,181.88555000,16001300.81114610,9732,36.18303000,3183018.44732010
BTCUSDT,5m,1742854200000,1742854499999,87926.91000000,87948.98000000,87741.73000000,87746.00000000,227.14308000,19953742.55529950,14777,70.62081000,6203638.21956430
BTCUSDT,5m,1742854500000,1742854799999,87746.00000000,87752.01000000,87529.87000000,87587.49000000,303.22689000,26577088.44851410,20156,139.57571000,12234572.98224890
BTCUSDT,5m,1742854800000,1742855099999,87587.49000000,87634.02000000,87500.00000000,87578.26000000,202.26025000,17714588.27002140,11880,81.23433000,7115256.53894110
BTCUSDT,5m,1742855100000,1742855399999,87578.26000000,87650.00000000,87551.45000000,87594.08000000,64.02967000,5609907.44380510,5174,42.64090000,3736184.93084230
BTCUSDT,5m,1742855400000,1742855699999,87594.08000000,87628.22000000,87516.00000000,87539.53000000,36.20264000,3169867.78725420,7007,16.04024000,1404389.02403650
BTCUSDT,5m,1742855700000,1742855999999,87539.53000000,87673.10000000,87539.52000000,87669.64000000,36.32945000,3183141.35967950,5884,20.75048000,1818152.42494810
BTCUSDT,5m,1742856000000,1742856299999,87669.63000000,87669.64000000,87541.95000000,87569.99000000,19.84359000,1738723.29019290,3767,8.52524000,747084.95247920
BTCUSDT,5m,1742856300000,1742856599999,87569.98000000,87569.98000000,87336.01000000,87416.21000000,119.96257000,10486758.88735780,14900,41.95513000,3667099.77903100
BTCUSDT,5m,1742856600000,1742856899999,87416.21000000,87459.01000000,87350.00000000,87400.00000000,112.69837000,9851737.54629380,6083,33.38840000,2918373.33894670
BTCUSDT,5m,1742856900000,1742857199999,87400.00000000,87457.65000000,87302.88000000,87457.65000000,107.66221000,9406945.54471700,7120,66.59942000,5820297.48947860
BTCUSDT,5m,1742857200000,1742857499999,87457.66000000,87537.22000000,87333.14000000,87333.14000000,54.77934000,4789343.96158250,8409,28.08197000,2455433.76463850
BTCUSDT,5m,1742857500000,1742857799999,87333.15000000,87376.99000000,87288.42000000,87376.99000000,48.02339000,4193713.25590660,9114,26.79527000,2339869.96725580
BTCUSDT,5m,1742857800000,1742858099999,87376.99000000,87423.17000000,87292.03000000,87292.03000000,57.01363000,4979634.84806680,7006,17.94226000,1567356.91319190
BTCUSDT,5m,1742858100000,1742858399999,87292.04000000,87292.04000000,87221.33000000,87286.38000000,36.87636000,3217772.63036210,7813,12.71384000,1109402.54006490
BTCUSDT,5m,1742858400000,1742858699999,87286.38000000,87295.99000000,87050.60000000,87124.00000000,107.24207000,9345531.39231270,14031,28.87218000,2516028.11075010
BTCUSDT,5m,1742858700000,1742858999999,87124.00000000,87192.89000000,87104.00000000,87192.89000000,41.08111000,3579895.34422880,8576,22.54942000,1964927.25964950
BTCUSDT,5m,1742859000000,1742859299999,87192.89000000,87333.42000000,87192.89000000,87300.01000000,39.55337000,3452475.80444550,7905,25.52338000,2227788.44083700
BTCUSDT,5m,1742859300000,1742859599999,87300.01000000,87301.99000000,87229.65000000,87291.13000000,27.87060000,2432285.97308760,5314,11.21285000,978505.02136540
BTCUSDT,5m,1742859600000,1742859899999,87291.14000000,87318.43000000,87221.34000000,87271.74000000,53.69629000,4685466.09372760,4922,30.73987000,2682382.12117630
BTCUSDT,5m,1742859900000,1742860199999,87271.74000000,87303.71000000,87238.86000000,87246.10000000,28.99562000,2530349.77305040,5031,15.80622000,1379311.26980030
BTCUSDT,5m,1742860200000,1742860499999,87246.09000000,87379.80000000,87224.04000000,87369.56000000,61.91417000,5403515.25626930,6355,25.84504000,2256090.70161310
BTCUSDT,5m,1742860500000,1742860799999,87369.57000000,87526.44000000,87369.57000000,87498.16000000,99.26701000,8681673.69519800,10266,49.95163000,4368200.85937980
BTCUSDT,5m,1742860800000,1742861099999,87498.16000000,87498.17000000,87266.00000000,87276.14000000,49.18359000,4298985.39522240,8856,18.59991000,1625776.91587120
BTCUSDT,5m,1742861100000,1742861399999,87276.14000000,87386.95000000,87262.00000000,87386.95000000,68.01990000,5940128.30638680,9692,25.09396000,2191561.25119870
BTCUSDT,5m,1742861400000,1742861699999,87386.94000000,87407.44000000,87336.95000000,87336.96000000,15.96298000,1394890.50663510,4412,6.38632000,558050.89141550
BTCUSDT,5m,1742861700000,1742861999999,87336.96000000,87500.00000000,87263.42000000,87500.00000000,40.73729000,3559134.24669630,10313,26.56924000,2321725.16192370
BTCUSDT,5m,1742862000000,1742862299999,87500.00000000,87607.75000000,87491.17000000,87550.72000000,56.91990000,4983498.94558460,9183,37.23365000,3260039.85768550
BTCUSDT,5m,1742862300000,1742862599999,87550.72000000,87640.47000000,87489.10000000,87489.10000000,223.13196000,19534038.36692090,9392,62.45798000,5467015.39747740
BTCUSDT,5m,1742862600000,1742862899999,87489.11000000,87528.00000000,87379.99000000,87528.00000000,50.91676000,4452110.75598020,8966,28.16076000,2462737.92853310
BTCUSDT,5m,1742862900000,1742863199999,87528.00000000,87625.99000000,87528.00000000,87625.99000000,82.34966000,7212294.41968380,5770,67.47054000,5909086.36502360
BTCUSDT,5m,1742863200000,1742863499999,87625.98000000,87647.06000000,87577.42000000,87577.61000000,24.91207000,2182680.08458630,5164,10.26595000,899448.44751540
BTCUSDT,5m,1742863500000,1742863799999,87577.61000000,87679.25000000,87512.32000000,87660.00000000,31.58873000,2767302.05968820,5670,23.20182000,2032507.63795470
BTCUSDT,5m,1742863800000,1742864099999,87660.00000000,87660.00000000,87617.19000000,87628.49000000,45.54040000,3991125.16143180,5287,22.76818000,1995370.96641480
BTCUSDT,5m,1742864100000,1742864399999,87628.50000000,87629.62000000,87592.68000000,87599.99000000,27.04965000,2369846.90360510,2490,16.93811000,1483947.37636680
BTCUSDT,5m,1742864400000,1742864699999,87600.00000000,87600.00000000,87458.36000000,87519.94000000,29.54956000,2585888.30345050,4617,8.06974000,706073.20919800
BTCUSDT,5m,1742864700000,1742864999999,87519.93000000,87519.94000000,87419.37000000,87419.37000000,42.46758000,3714744.57429900,3753,9.43987000,825499.87306110
BTCUSDT,5m,1742865000000,1742865299999,87419.38000000,87455.48000000,87380.04000000,87382.00000000,105.86979000,9255021.25187860,6651,44.56672000,3895397.13385180
BTCUSDT,5m,1742865300000,1742865599999,87382.01000000,87409.10000000,87250.00000000,87250.01000000,36.83319000,3216519.11289300,6085,10.04902000,877500.19372100
BTCUSDT,5m,1742865600000,1742865899999,87250.01000000,87307.29000000,87227.00000000,87265.99000000,46.13822000,4026460.97765040,8074,10.11196000,882461.07101380
BTCUSDT,5m,1742865900000,1742866199999,87266.00000000,87266.00000000,87055.00000000,87068.00000000,74.61577000,6503504.83729030,7777,15.86558000,1382428.05108820
BTCUSDT,5m,1742866200000,1742866499999,87067.99000000,87067.99000000,86813.16000000,86975.91000000,207.10044000,18001909.22429280,25716,61.93950000,5382755.45242110
BTCUSDT,5m,1742866500000,1742866799999,86975.90000000,87020.33000000,86873.84000000,87020.33000000,95.67342000,8318245.77721810,10257,60.24372000,5238681.07869940
BTCUSDT,5m,1742866800000,1742867099999,87020.33000000,87122.33000000,86977.71000000,87122.33000000,37.25804000,3244013.49757190,11166,24.66451000,2147611.29030880
BTCUSDT,5m,1742867100000,1742867399999,87122.33000000,87135.02000000,87048.96000000,87133.72000000,37.84438000,3296451.39665290,8037,15.30509000,1333017.96791210
BTCUSDT,5m,1742867400000,1742867699999,87133.72000000,87273.64000000,87092.73000000,87092.73000000,66.05644000,5760433.78433620,8315,39.74064000,3465831.75185310
BTCUSDT,5m,1742867700000,1742867999999,87092.73000000,87092.73000000,87004.47000000,87088.31000000,42.07125000,3662031.70841270,9617,24.05441000,2093804.27903420
BTCUSDT,5m,1742868000000,1742868299999,87088.31000000,87088.31000000,86994.65000000,86994.65000000,35.23797000,3067310.17908540,8669,8.85880000,771118.59589710
BTCUSDT,5m,1742868300000,1742868599999,86994.66000000,86994.66000000,86916.59000000,86966.15000000,27.76435000,2414098.63562100,8326,8.84222000,768829.18052610
BTCUSDT,5m,1742868600000,1742868899999,86966.16000000,86966.16000000,86868.39000000,86952.79000000,47.12296000,4095144.04128100,5646,14.03857000,1220030.07540890
BTCUSDT,5m,1742868900000,1742869199999,86953.99000000,87077.90000000,86916.52000000,87061.03000000,33.14987000,2883804.33379190,6048,19.44504000,1691828.93541410
BTCUSDT,5m,1742869200000,1742869499999,87061.03000000,87064.00000000,86977.48000000,86988.00000000,51.76183000,4503973.56364900,6689,17.28135000,1503459.34551010
BTCUSDT,5m,1742869500000,1742869799999,86988.01000000,87060.00000000,86983.65000000,87060.00000000,42.72790000,3718663.51136100,4708,20.47119000,1781605.52191570
BTCUSDT,5m,1742869800000,1742870099999,87059.99000000,87061.47000000,86938.00000000,87034.58000000,37.13985000,3230345.18397910,8533,9.06082000,788102.76593030
BTCUSDT,5m,1742870100000,1742870399999,87034.58000000,87065.46000000,86956.35000000,86971.74000000,22.19995000,1931539.18527790,5892,9.44265000,821453.48537140
