open_time_ms,open,high,low,close,volume,close_time_ms,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,ignore
1741266300000,90113.94000000,90408.06000000,90045.28000000,90302.06000000,133.90965000,1741266599999,12085438.80580230,29121,71.11743000,6419981.95738510,0
1741266600000,90302.05000000,90386.00000000,90244.02000000,90298.80000000,47.03363000,1741266899999,4247765.17578160,24088,27.52470000,2485773.09523310,0
1741266900000,90298.79000000,90454.86000000,90160.87000000,90178.80000000,74.99100000,1741267199999,6774399.36765990,31996,33.33429000,3011238.13728590,0
1741267200000,90178.79000000,90282.00000000,89966.00000000,90092.00000000,139.51347000,1741267499999,12567368.86866100,36886,40.76846000,3672585.09403360,0
1741267500000,90092.00000000,90268.00000000,89962.00000000,90078.39000000,112.34704000,1741267799999,10119522.99706010,11263,44.62877000,4019802.52001120,0
1741267800000,90078.40000000,90471.02000000,90051.36000000,90323.67000000,212.31679000,1741268099999,19174271.37661990,24640,126.78763000,11451040.76296520,0
1741268100000,90323.68000000,90415.10000000,90188.67000000,90188.68000000,69.75595000,1741268399999,6299608.58741750,35418,23.79863000,2149297.01343770,0
1741268400000,90188.68000000,90228.28000000,90039.31000000,90062.88000000,79.79151000,1741268699999,7192851.69751950,19318,28.03274000,2526808.21778540,0
1741268700000,90062.88000000,90180.00000000,89855.20000000,90178.21000000,112.54230000,1741268999999,10128713.30714330,31938,45.93621000,4135253.04491670,0
1741269000000,90178.20000000,90192.51000000,89982.00000000,89982.00000000,53.75834000,1741269299999,4841297.93792370,28510,29.06808000,2617721.06505760,0
1741269300000,89982.00000000,89994.80000000,89450.06000000,89569.13000000,337.26222000,1741269599999,30244792.11052230,40436,113.38288000,10168269.13402470,0
1741269600000,89569.13000000,89800.00000000,89415.27000000,89763.75000000,147.98737000,1741269899999,13256744.40699370,44650,89.09865000,7982404.69161590,0
1741269900000,89763.99000000,89796.32000000,89502.01000000,89706.22000000,118.36430000,1741270199999,10611280.26273440,40096,55.73453000,4996596.50425210,0
1741270200000,89706.21000000,89748.12000000,89560.23000000,89600.01000000,87.85056000,1741270499999,7874007.09379340,27788,46.34082000,4153350.46196300,0
1741270500000,89600.01000000,89906.76000000,89512.19000000,89904.10000000,82.14632000,1741270799999,7368664.61318080,31935,51.22504000,4595022.95919490,0
1741270800000,89904.11000000,89904.11000000,89693.07000000,89800.01000000,87.01383000,1741271099999,7811531.68265120,22644,34.93422000,3136589.09421170,0
1741271100000,89800.01000000,89984.83000000,89791.75000000,89953.99000000,148.63001000,1741271399999,13364266.88537220,23028,106.29516000,9558286.92053420,0
1741271400000,89953.99000000,90350.52000000,89202.00000000,89572.82000000,523.11266000,1741271699999,46900408.80908060,90781,255.80674000,22939976.09065200,0
1741271700000,89572.81000000,89850.11000000,89117.68000000,89712.24000000,556.25166000,1741271999999,49815646.19927930,90062,270.23715000,24198321.87744940,0
1741272000000,89712.23000000,89746.65000000,89236.75000000,89293.24000000,436.82031000,1741272299999,39087856.27026890,66102,231.04882000,20672235.90871970,0
1741272300000,89292.91000000,89783.50000000,89212.19000000,89725.97000000,243.33072000,1741272599999,21765949.90665800,49674,154.46828000,13817393.38974380,0
1741272600000,89725.98000000,90387.37000000,89692.64000000,89941.61000000,360.49342000,1741272899999,32486044.25138190,67624,190.22781000,17137170.71427760,0
1741272900000,89941.61000000,90107.99000000,89636.36000000,89803.99000000,207.48011000,1741273199999,18635530.09653680,54128,83.62622000,7512080.31256490,0
1741273200000,89803.99000000,90330.58000000,89631.91000000,90289.08000000,280.12225000,1741273499999,25234896.25388220,69801,174.47092000,15719024.22761380,0
1741273500000,90289.08000000,91112.12000000,90204.65000000,90796.01000000,443.71361000,1741273799999,40249642.86971080,81521,280.05996000,25405853.21407710,0
1741273800000,90796.00000000,90931.99000000,90509.76000000,90650.00000000,216.15615000,1741274099999,19605384.61646010,58090,109.90647000,9968480.28159080,0
1741274100000,90650.00000000,91375.93000000,90614.61000000,91176.46000000,298.54135000,1741274399999,27169358.22010780,71200,192.27464000,17494581.77601340,0
1741274400000,91176.47000000,91244.00000000,90737.44000000,90810.23000000,187.24008000,1741274699999,17042829.39665190,49733,87.85625000,7998701.23209780,0
1741274700000,90810.23000000,90928.54000000,90470.71000000,90889.97000000,132.03206000,1741274999999,11975543.13467590,43364,55.70032000,5053994.90851810,0
1741275000000,90889.97000000,90916.00000000,90622.00000000,90802.64000000,82.10555000,1741275299999,7452076.95110240,39127,40.49118000,3675105.40879880,0
1741275300000,90802.64000000,91352.94000000,90716.75000000,91294.01000000,125.87163000,1741275599999,11462117.67443470,43493,86.19078000,7851479.94469520,0
1741275600000,91294.00000000,91457.03000000,91144.18000000,91179.71000000,131.79623000,1741275899999,12032051.92369370,39586,63.44758000,5793125.43364250,0
1741275900000,91179.71000000,91273.59000000,90918.01000000,91043.65000000,126.94267000,1741276199999,11561900.61733590,40927,71.59957000,6522329.53995890,0
1741276200000,91043.64000000,91051.76000000,90700.00000000,90715.20000000,134.78349000,1741276499999,12245618.79162760,29469,51.85416000,4710430.68973070,0
1741276500000,90715.21000000,90867.93000000,90633.00000000,90820.69000000,111.85739000,1741276799999,10151152.55447520,30641,48.81679000,4429880.35816730,0
1741276800000,90820.69000000,91066.44000000,90732.39000000,90903.86000000,173.33396000,1741277099999,15756085.75105590,36209,98.59735000,8963788.50424090,0
1741277100000,90903.85000000,91040.62000000,90684.69000000,91002.20000000,125.66568000,1741277399999,11418506.53037410,35658,76.49440000,6952921.83080580,0
1741277400000,91002.20000000,91002.20000000,90668.17000000,90754.72000000,71.42148000,1741277699999,6485185.58017640,28215,30.37280000,2757769.48132450,0
1741277700000,90754.71000000,90800.10000000,90576.50000000,90722.28000000,104.89424000,1741277999999,9513007.49088850,25016,47.63065000,4320024.79375580,0
1741278000000,90722.28000000,90758.47000000,90212.82000000,90395.74000000,186.10121000,1741278299999,16823916.89981230,46615,57.43677000,5191997.04543950,0
1741278300000,90395.75000000,90440.83000000,89944.71000000,90284.01000000,210.82896000,1741278599999,19009115.05333580,52431,87.79559000,7917183.59440750,0
1741278600000,90284.00000000,90575.87000000,90053.75000000,90356.91000000,309.67520000,1741278899999,27965024.30716750,70979,180.08017000,16266583.36957850,0
1741278900000,90356.91000000,90459.42000000,90153.22000000,90180.45000000,152.91171000,1741279199999,13806987.83607450,57751,77.65323000,7012177.72064460,0
1741279200000,90180.45000000,90305.23000000,90075.37000000,90175.52000000,82.73668000,1741279499999,7462147.02720820,37597,36.94415000,3331912.15084570,0
1741279500000,90175.53000000,90430.92000000,90148.43000000,90324.49000000,67.25555000,1741279799999,6074038.65033320,28362,42.35170000,3824793.57073310,0
1741279800000,90324.49000000,90324.49000000,89682.67000000,89817.92000000,146.69922000,1741280099999,13191555.46624080,36359,47.10719000,4238168.75724330,0
1741280100000,89817.93000000,89817.93000000,89220.00000000,89316.02000000,284.56794000,1741280399999,25466010.02609770,43232,95.21265000,8521248.33445520,0
1741280400000,89316.03000000,89360.80000000,88525.32000000,88570.45000000,559.52721000,1741280699999,49764750.25115940,55928,173.55723000,15426517.11825400,0
1741280700000,88570.45000000,89000.23000000,88535.92000000,88856.57000000,280.29670000,1741280999999,24871341.80104100,42296,150.41206000,13348518.02884850,0
1741281000000,88856.58000000,89039.76000000,88692.30000000,88708.30000000,140.13293000,1741281299999,12448717.23427320,45002,70.18392000,6234724.96003830,0
1741281300000,88708.30000000,88805.63000000,88367.26000000,88644.51000000,204.41801000,1741281599999,18109591.09691890,48489,93.83510000,8313402.08649290,0
1741281600000,88644.51000000,88954.66000000,88644.51000000,88815.89000000,119.52095000,1741281899999,10617033.42060670,35347,70.30989000,6245936.57234490,0
1741281900000,88815.89000000,88846.13000000,88570.22000000,88746.02000000,133.22815000,1741282199999,11816900.84457140,28218,73.76269000,6542144.55002410,0
1741282200000,88746.02000000,88997.56000000,88724.75000000,88832.82000000,150.12316000,1741282499999,13339256.88189470,30776,87.76338000,7797993.29880880,0
1741282500000,88832.82000000,88842.21000000,88252.49000000,88305.14000000,242.47442000,1741282799999,21440374.24000530,39182,83.03439000,7338058.58516210,0
1741282800000,88306.24000000,88727.29000000,88280.00000000,88481.17000000,153.34647000,1741283099999,13576196.98376720,29874,84.58620000,7488989.31806840,0
1741283100000,88481.17000000,88481.17000000,88106.12000000,88134.70000000,241.78796000,1741283399999,21330806.98182490,37193,95.97926000,8467681.41117880,0
1741283400000,88134.70000000,88321.37000000,88007.19000000,88300.01000000,158.01699000,1741283699999,13926556.10145460,29696,62.90362000,5545260.88752880,0
1741283700000,88300.02000000,88754.23000000,88288.01000000,88628.01000000,138.01509000,1741283999999,12215880.92190110,31024,101.00273000,8940369.13394010,0
1741284000000,88628.00000000,88772.91000000,88544.01000000,88636.17000000,101.96971000,1741284299999,9041926.43799310,25511,65.45132000,5803789.28063300,0
1741284300000,88636.17000000,88845.82000000,88595.54000000,88661.09000000,84.52263000,1741284599999,7497645.52851640,24129,48.40497000,4294057.37170630,0
1741284600000,88661.10000000,88679.00000000,88417.39000000,88649.00000000,112.44239000,1741284899999,9957749.21867380,26730,41.00790000,3631961.26942940,0
1741284900000,88648.99000000,88963.17000000,88647.24000000,88845.90000000,93.22180000,1741285199999,8277233.19619290,25235,61.01890000,5417601.71924740,0
1741285200000,88845.90000000,88965.18000000,88742.00000000,88824.01000000,92.84778000,1741285499999,8250323.10221880,20597,45.72239000,4062648.24136490,0
1741285500000,88824.00000000,88824.00000000,88459.84000000,88491.72000000,93.37902000,1741285799999,8274184.56250700,20948,31.83961000,2820432.04078680,0
1741285800000,88491.72000000,88749.87000000,88415.09000000,88676.50000000,134.46261000,1741286099999,11917338.75181170,24662,82.08590000,7274588.59508350,0
1741286100000,88676.51000000,88732.84000000,88393.07000000,88399.92000000,67.18568000,1741286399999,5946639.91695380,22695,32.92445000,2913547.70812570,0
1741286400000,88399.92000000,88399.92000000,88140.07000000,88326.01000000,123.78083000,1741286699999,10925163.77055410,28134,35.51940000,3134707.17453980,0
1741286700000,88326.02000000,88464.00000000,88244.77000000,88318.00000000,113.65795000,1741286999999,10044850.71708720,26762,68.44856000,6048757.71648980,0
1741287000000,88318.00000000,88601.53000000,88276.00000000,88539.07000000,78.87380000,1741287299999,6976862.98382240,22923,48.39350000,4281476.51222530,0
1741287300000,88539.06000000,88579.99000000,88362.00000000,88428.41000000,85.77410000,1741287599999,7588713.60952270,22106,42.38342000,3749828.69854740,0
1741287600000,88428.41000000,88475.90000000,88059.75000000,88228.00000000,98.55712000,1741287899999,8694369.07495410,20862,31.13358000,2747375.44121800,0
1741287900000,88228.00000000,88361.85000000,88150.94000000,88160.33000000,75.03985000,1741288199999,6621910.09716420,19823,36.17217000,3192430.34594250,0
1741288200000,88160.34000000,88403.98000000,88144.01000000,88305.96000000,92.03247000,1741288499999,8126026.18512850,16700,48.28386000,4262983.10775670,0
1741288500000,88305.97000000,88359.92000000,88060.00000000,88092.43000000,73.62272000,1741288799999,6493331.93448040,17635,29.22976000,2578469.44668910,0
1741288800000,88092.54000000,88314.22000000,88060.30000000,88303.09000000,69.12058000,1741289099999,6093458.72666960,13326,35.19828000,3103083.73229990,0
1741289100000,88303.09000000,88344.00000000,88092.98000000,88099.98000000,70.57951000,1741289399999,6225162.44882280,16636,34.27125000,3022334.32585180,0
1741289400000,88099.99000000,88259.56000000,87836.00000000,88186.05000000,249.44078000,1741289699999,21959068.97615960,31520,123.57231000,10883051.55549540,0
1741289700000,88186.05000000,88301.73000000,88010.79000000,88241.01000000,94.05351000,1741289999999,8294790.87497580,21136,44.87866000,3958333.03266760,0
1741290000000,88241.01000000,88667.03000000,88193.11000000,88494.98000000,102.48696000,1741290299999,9067439.60184280,24056,63.39063000,5607894.03523890,0
1741290300000,88494.97000000,89250.00000000,88486.43000000,89174.65000000,222.18969000,1741290599999,19766788.45478800,34773,138.34201000,12305437.99815870,0
1741290600000,89174.64000000,89395.83000000,89052.38000000,89096.14000000,202.84311000,1741290899999,18103205.89315000,30320,99.78118000,8905336.83418880,0
1741290900000,89096.14000000,89096.14000000,88489.35000000,88526.18000000,178.64143000,1741291199999,15854202.18155440,29509,63.20946000,5612700.75167890,0
1741291200000,88526.23000000,88986.71000000,88461.22000000,88895.98000000,166.37379000,1741291499999,14762418.23693110,30295,116.96701000,10379749.75319220,0
1741291500000,88895.98000000,89060.23000000,88774.01000000,88883.42000000,98.01768000,1741291799999,8715878.25347530,21844,50.58771000,4499650.40594900,0
1741291800000,88882.02000000,89234.37000000,88863.41000000,89216.53000000,92.32032000,1741292099999,8219679.47669610,23848,62.29560000,5546219.05232080,0
1741292100000,89216.53000000,89370.46000000,89088.23000000,89233.37000000,102.43222000,1741292399999,9137421.29085280,23635,58.90578000,5255380.33694120,0
1741292400000,89233.37000000,89290.00000000,88827.28000000,88939.70000000,89.72715000,1741292699999,7987366.13316250,21630,29.41429000,2619355.08805140,0
1741292700000,88939.69000000,89079.99000000,88905.68000000,89019.12000000,48.45374000,1741292999999,4313050.49520810,16294,28.76635000,2560624.24939430,0
1741293000000,89018.62000000,89275.00000000,88928.03000000,89101.11000000,94.69594000,1741293299999,8438745.38275550,18981,53.26309000,4746478.17836240,0
1741293300000,89100.37000000,89304.46000000,89057.43000000,89074.61000000,66.12756000,1741293599999,5897296.57475640,14643,30.80668000,2747397.64083030,0
1741293600000,89074.62000000,89113.41000000,88694.11000000,88708.91000000,118.76711000,1741293899999,10552673.21153310,20165,39.74714000,3532693.26101340,0
1741293900000,88708.91000000,88989.78000000,88674.81000000,88989.78000000,101.62425000,1741294199999,9023041.53913030,22167,44.27813000,3932582.20035690,0
1741294200000,88989.79000000,89205.78000000,88882.96000000,89191.99000000,109.05539000,1741294499999,9710456.23732940,19976,73.96302000,6585903.14799500,0
1741294500000,89192.00000000,89251.63000000,88996.36000000,89045.44000000,130.11465000,1741294799999,11599900.98853930,19654,66.36601000,5916697.45362460,0
1741294800000,89047.25000000,89255.25000000,88971.09000000,89246.91000000,72.14532000,1741295099999,6430979.42705730,17239,50.09330000,4465667.65327360,0
1741295100000,89246.91000000,89361.92000000,89206.58000000,89278.15000000,78.41378000,1741295399999,7002549.62527750,10611,48.43839000,4325659.74794450,0
1741295400000,89278.14000000,89846.12000000,89235.13000000,89688.77000000,150.60145000,1741295699999,13484468.25463490,18928,102.00875000,9131860.26061670,0
1741295700000,89688.76000000,89836.57000000,89486.11000000,89556.08000000,119.89323000,1741295999999,10752746.04406130,23504,50.92982000,4567287.25157990,0
1741296000000,89556.08000000,89557.06000000,89371.06000000,89431.05000000,92.45933000,1741296299999,8272308.18203140,18673,51.89385000,4642752.45836620,0
1741296300000,89431.06000000,89500.00000000,89343.85000000,89346.02000000,58.01949000,1741296599999,5186625.78518830,9591,32.09759000,2868927.63641390,0
1741296600000,89346.01000000,89374.00000000,89194.65000000,89319.10000000,99.86193000,1741296899999,8919459.89760090,13382,73.01681000,6522118.00613510,0
1741296900000,89319.10000000,89395.99000000,89223.05000000,89288.32000000,58.55026000,1741297199999,5227749.67631740,12302,29.27120000,2613595.18477130,0
1741297200000,89288.31000000,89288.32000000,89038.89000000,89240.58000000,47.61360000,1741297499999,4245713.40624300,15768,24.32270000,2168632.61565760,0
1741297500000,89240.58000000,89278.91000000,89130.28000000,89254.23000000,29.89381000,1741297799999,2666179.89542510,11732,11.27858000,1006131.29810250,0
1741297800000,89254.23000000,89509.43000000,89254.22000000,89431.75000000,56.18961000,1741298099999,5023793.83033640,13457,33.23512000,2970978.08205460,0
1741298100000,89431.75000000,89940.00000000,89431.74000000,89939.00000000,136.47604000,1741298399999,12232620.56271670,14297,83.61819000,7496096.76841200,0
1741298400000,89939.19000000,90781.20000000,89915.98000000,90516.94000000,808.71636000,1741298699999,73144469.01630930,80720,445.13160000,40253146.29817690,0
1741298700000,90516.95000000,90579.31000000,90185.51000000,90565.47000000,170.61998000,1741298999999,15426248.02707730,28672,103.70493000,9374884.94121330,0
1741299000000,90565.47000000,90603.78000000,90437.41000000,90437.41000000,124.25271000,1741299299999,11249605.58667580,19241,49.18837000,4453897.09992760,0
1741299300000,90437.41000000,90450.00000000,89750.97000000,90067.99000000,238.24675000,1741299599999,21449202.62577480,35905,94.84453000,8537994.94586510,0
1741299600000,90067.99000000,90091.76000000,89515.13000000,89709.19000000,172.19657000,1741299899999,15456917.75679700,22049,61.51468000,5518713.84965660,0
1741299900000,89709.18000000,89946.04000000,89692.90000000,89824.51000000,68.24095000,1741300199999,6130673.21940200,14081,38.44670000,3453548.91605310,0
1741300200000,89824.52000000,89832.15000000,89631.81000000,89783.27000000,47.18549000,1741300499999,4233067.93444810,14781,23.71493000,2127583.25890820,0
1741300500000,89783.27000000,90137.84000000,89764.01000000,89979.89000000,40.29566000,1741300799999,3625085.91236790,17503,26.35196000,2370310.36134180,0
1741300800000,89979.89000000,90450.59000000,89926.57000000,90385.14000000,99.73043000,1741301099999,9000365.11561200,18479,64.03906000,5778166.92025610,0
1741301100000,90385.15000000,90548.82000000,90272.64000000,90517.46000000,53.49842000,1741301399999,4836701.80863770,11041,29.35408000,2654000.03519590,0
1741301400000,90517.46000000,90705.83000000,90393.39000000,90438.65000000,107.11177000,1741301699999,9703649.93377660,18621,48.66117000,4407492.32936680,0
1741301700000,90438.65000000,90438.65000000,90268.86000000,90313.66000000,39.21902000,1741301999999,3543847.74623930,11197,15.48438000,1399064.36498910,0
1741302000000,90313.66000000,90475.88000000,90095.25000000,90415.86000000,106.95112000,1741302299999,9651408.67290590,21054,49.83669000,4496954.70643020,0
1741302300000,90415.86000000,90415.86000000,90104.01000000,90150.94000000,81.50158000,1741302599999,7352747.02696590,15040,31.40879000,2833573.36926240,0
1741302600000,90150.94000000,90280.31000000,90120.65000000,90275.84000000,68.57052000,1741302899999,6183093.36114530,11730,30.32897000,2735010.24812590,0
1741302900000,90275.84000000,90500.00000000,90275.84000000,90482.89000000,63.44986000,1741303199999,5736245.11548610,18666,38.40535000,3472235.48870630,0
1741303200000,90482.89000000,90571.78000000,90422.26000000,90519.22000000,71.65023000,1741303499999,6484494.51190430,11858,45.02207000,4074839.00527470,0
1741303500000,90519.21000000,90555.99000000,90345.00000000,90356.29000000,47.03848000,1741303799999,4254063.16475120,11718,24.15472000,2184271.04001250,0
1741303800000,90356.30000000,90536.89000000,90356.00000000,90534.35000000,84.66067000,1741304099999,7658683.09128140,9278,68.81850000,6225500.05328050,0
1741304100000,90534.35000000,90545.24000000,90457.26000000,90527.63000000,32.61695000,1741304399999,2952539.02131780,8641,13.93150000,1261047.29898270,0
1741304400000,90527.64000000,90542.14000000,90284.59000000,90311.48000000,52.75869000,1741304699999,4767929.45730540,10139,11.95081000,1079872.04742030,0
1741304700000,90311.49000000,90340.71000000,89993.07000000,90010.77000000,115.69099000,1741304999999,10426007.61789170,16229,21.87687000,1971600.08087190,0
1741305000000,90010.77000000,90074.11000000,89889.24000000,90050.34000000,87.31073000,1741305299999,7855574.67168510,13116,37.72671000,3394510.32748470,0
1741305300000,90050.33000000,90090.86000000,89904.29000000,89931.89000000,35.28791000,1741305599999,3175341.14792560,9157,12.75180000,1147481.39924930,0
1741305600000,89931.88000000,90142.89000000,89860.03000000,90128.06000000,123.63823000,1741305899999,11126051.24617970,19097,60.32311000,5428245.80227450,0
1741305900000,90128.10000000,90207.46000000,89869.41000000,89886.66000000,51.15881000,1741306199999,4606205.51912910,15270,21.02469000,1893409.09292720,0
1741306200000,89886.67000000,91283.02000000,89878.51000000,90218.00000000,657.30165000,1741306499999,59621326.42464030,76585,405.92805000,36818407.34444930,0
1741306500000,90218.00000000,90420.00000000,88206.12000000,88250.23000000,2193.90627000,1741306799999,194940913.51070540,173770,1063.72221000,94519472.56445270,0
1741306800000,88250.23000000,88351.12000000,86681.29000000,87361.99000000,2147.96830000,1741307099999,187666612.64685610,165247,948.16068000,82835406.91253600,0
1741307100000,87365.06000000,87536.10000000,86578.65000000,87037.48000000,765.53254000,1741307399999,66565793.81789690,113978,363.11103000,31580725.77348520,0
1741307400000,87037.48000000,87256.00000000,86669.50000000,87033.70000000,491.20071000,1741307699999,42700340.75241280,86022,227.18350000,19748586.41178200,0
1741307700000,87033.71000000,87044.75000000,85600.00000000,85893.15000000,997.03846000,1741307999999,85862829.65166680,115624,354.64158000,30535688.39840260,0
1741308000000,85893.16000000,86363.63000000,85848.00000000,85918.13000000,412.99812000,1741308299999,35556226.64603530,67625,248.70747000,21417449.49979150,0
1741308300000,85918.14000000,85918.14000000,85141.42000000,85524.28000000,818.60562000,1741308599999,69989262.61010500,95754,336.79595000,28789680.03379320,0
1741308600000,85524.27000000,85778.00000000,84996.00000000,85117.36000000,630.50498000,1741308899999,53778686.37030780,68126,195.17217000,16668073.73546990,0
1741308900000,85117.36000000,85601.96000000,84667.03000000,85529.22000000,617.97514000,1741309199999,52673729.19220800,77122,349.13767000,29768123.82177760,0
1741309200000,85529.23000000,85996.97000000,85200.00000000,85854.32000000,485.63973000,1741309499999,41596228.93441970,75851,261.27651000,22377341.33963220,0
1741309500000,85854.32000000,86250.01000000,85796.74000000,86107.07000000,602.15676000,1741309799999,51786000.11802650,62989,285.86550000,24585304.83999980,0
1741309800000,86107.62000000,86575.66000000,86100.00000000,86505.07000000,351.64905000,1741310099999,30368300.18078680,52880,192.20354000,16600561.81742890,0
1741310100000,86505.07000000,87334.79000000,86376.56000000,87242.69000000,786.52679000,1741310399999,68318943.83859330,86093,407.00100000,35354357.17312290,0
1741310400000,87242.68000000,87596.50000000,86934.01000000,87013.59000000,513.96476000,1741310699999,44837723.03086380,79667,213.05216000,18591117.84306440,0
1741310700000,87013.59000000,87302.22000000,86977.31000000,87119.31000000,223.98924000,1741310999999,19515620.64310680,42428,136.74845000,11915647.20524450,0
1741311000000,87119.30000000,87357.01000000,86818.18000000,86867.40000000,292.29951000,1741311299999,25462849.60576890,53124,104.42294000,9099364.84212890,0
1741311300000,86867.41000000,87467.73000000,86832.54000000,87451.41000000,201.85885000,1741311599999,17581737.68474530,41659,126.07762000,10983293.50435430,0
1741311600000,87451.40000000,88983.80000000,87408.02000000,88715.36000000,939.22140000,1741311899999,82769484.53479720,102800,629.51825000,55471227.83157850,0
1741311900000,88715.36000000,88745.90000000,88219.38000000,88407.66000000,403.06448000,1741312199999,35653882.08714740,64129,196.84885000,17414752.83367000,0
1741312200000,88407.66000000,88432.56000000,87864.41000000,87948.33000000,285.28861000,1741312499999,25136026.50448660,48493,106.76719000,9407152.60344400,0
1741312500000,87948.34000000,88318.49000000,87781.22000000,88263.85000000,265.04057000,1741312799999,23330540.74867930,38115,147.01576000,12946576.82695430,0
1741312800000,88263.84000000,88287.30000000,87889.56000000,88174.04000000,124.71246000,1741313099999,10984006.64725080,35696,45.24604000,3985080.93263840,0
1741313100000,88174.04000000,88327.07000000,88058.82000000,88091.86000000,99.35361000,1741313399999,8759998.16968060,28532,49.25172000,4343151.23683880,0
1741313400000,88091.86000000,88460.00000000,87996.10000000,88019.51000000,135.03137000,1741313699999,11912346.01222410,32679,51.98961000,4589429.46764010,0
1741313700000,88019.52000000,88137.95000000,87605.66000000,87874.00000000,309.81543000,1741313999999,27233500.60225250,46076,153.16921000,13466633.33755440,0
1741314000000,87874.00000000,87946.00000000,87360.29000000,87598.57000000,356.13700000,1741314299999,31196569.70474410,49798,160.26048000,14038500.63474430,0
1741314300000,87598.57000000,87647.61000000,87408.01000000,87528.79000000,107.13624000,1741314599999,9373015.48071400,30181,46.21925000,4043528.15849530,0
1741314600000,87528.80000000,87716.85000000,87417.29000000,87716.85000000,171.63446000,1741314899999,15032199.76694320,33881,100.08536000,8764638.27428910,0
1741314900000,87716.86000000,88221.96000000,87654.41000000,88064.57000000,181.78219000,1741315199999,15986501.12154480,35313,114.73513000,10089752.65783350,0
1741315200000,88064.56000000,88140.00000000,87791.92000000,87848.98000000,103.75916000,1741315499999,9124522.41312440,29803,36.44780000,3207053.77573530,0
1741315500000,87849.24000000,87965.79000000,87545.13000000,87661.99000000,152.48629000,1741315799999,13371379.00000810,31819,53.25412000,4669750.59912980,0
1741315800000,87661.99000000,87779.43000000,87458.83000000,87549.67000000,110.14608000,1741316099999,9649187.58576070,27593,46.01322000,4031018.83940240,0
1741316100000,87549.68000000,87607.98000000,87235.00000000,87235.00000000,190.75729000,1741316399999,16668907.68605010,26471,56.96784000,4978384.53950550,0
1741316400000,87235.01000000,87538.46000000,87161.42000000,87396.00000000,122.21687000,1741316699999,10674464.65461770,34482,72.14688000,6301215.38410370,0
1741316700000,87396.01000000,87618.00000000,87280.46000000,87618.00000000,102.58500000,1741316999999,8967350.39908850,25321,37.33305000,3263796.89567090,0
1741317000000,87617.99000000,87694.00000000,87456.66000000,87572.01000000,133.32867000,1741317299999,11678482.88316110,26898,73.13208000,6406121.27147340,0
1741317300000,87572.01000000,87638.00000000,87435.86000000,87502.92000000,50.35385000,1741317599999,4407203.31259570,23030,18.44028000,1613948.19159830,0
1741317600000,87502.93000000,87600.02000000,87316.01000000,87553.99000000,94.61931000,1741317899999,8278739.10663050,24102,50.81177000,4446536.10858370,0
1741317900000,87554.00000000,87576.68000000,87413.79000000,87572.21000000,87.61242000,1741318199999,7664223.00725960,18325,30.88768000,2702265.34441640,0
1741318200000,87572.21000000,87608.00000000,87249.92000000,87387.13000000,133.54391000,1741318499999,11672776.53010050,23045,48.97260000,4279884.18095950,0
1741318500000,87387.12000000,87400.30000000,86980.37000000,87200.18000000,250.92533000,1741318799999,21873773.88276870,29831,65.02029000,5665723.49122750,0
1741318800000,87200.18000000,87225.94000000,86973.37000000,87168.00000000,94.57608000,1741319099999,8240522.79019090,19518,44.91818000,3913748.35918350,0
1741319100000,87168.00000000,87168.21000000,86778.57000000,86800.00000000,131.49996000,1741319399999,11434079.52723050,32970,44.11479000,3836377.57859730,0
1741319400000,86800.00000000,87087.00000000,86799.99000000,87068.01000000,146.05956000,1741319699999,12703823.62931140,23388,96.25884000,8371694.30191710,0
1741319700000,87068.01000000,87136.00000000,86936.00000000,86991.25000000,44.73429000,1741319999999,3893977.54935200,15812,20.33686000,1770229.05324330,0
1741320000000,86991.26000000,87061.96000000,86857.14000000,87061.74000000,69.15764000,1741320299999,6012275.54644980,23446,30.53723000,2655029.95931040,0
1741320300000,87061.75000000,87265.35000000,87061.74000000,87105.59000000,130.59177000,1741320599999,11385022.81185880,17542,90.32337000,7874910.23733930,0
1741320600000,87105.60000000,87213.23000000,87000.00000000,87213.23000000,44.40024000,1741320899999,3867528.14368340,12585,31.31568000,2727961.49773310,0
1741320900000,87213.23000000,87268.00000000,87132.52000000,87202.20000000,49.38751000,1741321199999,4306912.39108730,13861,29.03549000,2532075.67273700,0
1741321200000,87202.21000000,87466.00000000,87143.29000000,87436.62000000,65.58776000,1741321499999,5726002.55464050,14816,44.08630000,3848773.32165120,0
1741321500000,87436.61000000,87586.00000000,87381.12000000,87530.37000000,83.20535000,1741321799999,7279910.55177660,14107,46.49646000,4068434.60001910,0
1741321800000,87530.37000000,87611.56000000,87430.30000000,87611.56000000,168.62377000,1741322099999,14759270.61526860,22663,86.19316000,7543558.79479000,0
1741322100000,87611.56000000,87832.87000000,87590.04000000,87791.44000000,112.97129000,1741322399999,9909880.72841800,21754,81.24823000,7126550.91915770,0
1741322400000,87791.45000000,87856.78000000,87676.64000000,87698.81000000,65.58500000,1741322699999,5754534.96497390,15051,22.86026000,2006235.65956760,0
1741322700000,87698.81000000,87885.65000000,87693.75000000,87702.01000000,69.70384000,1741322999999,6118930.41217320,18077,47.38856000,4159674.71304910,0
1741323000000,87702.01000000,87702.01000000,87563.00000000,87621.06000000,33.63807000,1741323299999,2947129.98582020,11835,16.74637000,1467092.92977070,0
